,City,Population,Population Change,Poverty Rate,Median Age,Median Household Income,Median Household Income Change,Number Employees,Number Employees Change,Median Property Value,Median Property Value Change,Average Male Salary,Average Female Salary,Gender Salary Ratio M2F,Gini 2018,Gini Change,Patient to Clinician Ratio,Foreign Born Population Ratio,Citizens Percentage,Total Degrees,Degrees Ratio M2F,Degrees per Capita,Households,People Per House,Homeownership,Commute Time
1973,"Fairfield, MT",715.0,-7.74,15.9,38.9,48125.0,9.8,283.0,-3.74,101900.0,12.6,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,6104.0,1.96,99.7,0.0,1.0,,294.0,2.4319727891156457,68.0,15.4
1974,"Forsyth, MT",1793.0,-2.4,5.86,41.2,41354.0,-7.79,902.0,-3.01,156600.0,2.96,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1566.0,0.613,99.4,0.0,1.0,,813.0,2.2054120541205413,69.4,15.4
1975,"Fort Benton, MT",1381.0,4.23,4.87,55.1,38667.0,0.64,629.0,7.34,143000.0,5.69,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,5767.0,2.03,99.1,0.0,1.0,,684.0,2.0190058479532165,64.8,12.9
1976,"Fortine, MT",328.0,7.19,14.3,43.7,50313.0,32.2,136.0,19.3,154200.0,-6.55,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1270.0,2.13,98.8,0.0,1.0,,134.0,2.4477611940298507,69.4,23.1
1977,"Frazer, MT",313.0,21.8,31.5,25.8,28646.0,0.22,91.0,37.9,28100.0,6.84,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1532.0,0.639,100.0,0.0,1.0,,109.0,2.8715596330275233,38.5,25.7
1978,"Gardiner, MT",1046.0,-1.04,13.9,43.0,56094.0,8.92,654.0,-3.68,318900.0,8.99,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,841.0,4.3,97.2,0.0,1.0,,495.0,2.1131313131313134,56.4,11.8
1979,"Geraldine, MT",226.0,-12.7,25.2,55.4,33750.0,3.85,101.0,2.02,73100.0,1.67,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,5767.0,1.77,99.1,0.0,1.0,,121.0,1.8677685950413223,88.4,16.4
1980,"Glasgow, MT",3361.0,-0.0595,5.85,38.7,61484.0,15.5,1819.0,0.442,140800.0,-7.12,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1532.0,1.31,100.0,0.0,1.0,,1570.0,2.140764331210191,72.8,6.5
1981,"Glendive, MT",5285.0,-1.27,14.8,37.4,50995.0,7.7,2588.0,2.86,155800.0,-2.2,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,2406.0,1.12,98.9,50.0,0.6666666666666666,0.00946073793755913,2270.0,2.328193832599119,59.5,14.7
1982,"Grass Range, MT",110.0,-7.56,20.9,53.5,32917.0,19.7,57.0,-13.6,42000.0,-4.33,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,952.0,0.909,100.0,0.0,1.0,,53.0,2.0754716981132075,75.5,12.5
1983,"Hamilton, MT",4570.0,0.6829999999999999,21.7,49.8,29799.0,-6.42,2170.0,1.93,171200.0,3.63,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1532.0,0.985,100.0,14.0,0.07692307692307693,0.003063457330415755,2300.0,1.9869565217391305,40.9,13.0
1984,"Hardin, MT",3812.0,0.237,19.7,30.5,43641.0,6.74,1435.0,3.54,111800.0,3.71,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1204.0,0.997,99.5,0.0,1.0,,1220.0,3.1245901639344265,51.8,14.7
1985,"Harlem, MT",814.0,-7.39,24.8,29.8,34663.0,-3.99,427.0,5.17,63100.0,-12.0,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1644.0,1.11,100.0,0.0,1.0,,307.0,2.6514657980456025,58.3,11.8
1986,"Harlowton, MT",998.0,7.08,14.2,43.4,37336.0,6.88,456.0,12.3,88600.0,3.63,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,0.0,4.01,96.4,0.0,1.0,,443.0,2.2528216704288937,68.4,7.64
1987,"Havre, MT",9763.0,-0.53,19.1,34.6,44337.0,2.38,4547.0,-1.98,134700.0,-1.25,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1841.0,1.51,99.3,303.0,1.2611940298507462,0.0310355423537847,4030.0000000000014,2.42258064516129,59.4,9.37
1988,"Helena, MT",30345.0,0.807,15.6,40.8,53892.0,3.07,15880.0,2.84,220100.0,5.06,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1126.0,1.31,99.5,568.0,0.7694704049844237,0.018718075465480308,13600.0,2.23125,54.4,11.6
1989,"Hinsdale, MT",224.0,14.9,15.3,48.8,54375.0,-2.61,133.0,19.8,113900.0,8.68,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1532.0,2.23,97.8,0.0,1.0,,117.0,1.9145299145299144,85.5,18.6
1990,"Hot Springs, MT",476.0,0.42200000000000004,39.0,57.6,21161.0,0.237,124.0,-1.59,90900.0,9.39,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1417.0,2.52,99.6,0.0,1.0,,249.0,1.911646586345381,61.8,11.7
1991,"Hysham, MT",343.0,-15.9,21.9,47.1,46250.0,20.9,144.0,-12.2,75000.0,21.2,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,0.0,1.75,100.0,0.0,1.0,,151.0,2.271523178807947,76.8,15.8
1992,"Kalispell, MT",21992.0,1.73,17.1,34.9,44800.0,8.04,10659.0,9.62,205500.0,6.37,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1317.0,1.76,99.2,443.0,0.6844106463878327,0.02014368861404147,8790.0,2.5019340159271897,55.9,14.7
1993,"Lame Deer, MT",2188.0,3.26,39.8,27.4,39722.0,27.1,625.0,2.46,61100.0,3.21,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1566.0,0.0914,100.0,23.0,0.35294117647058826,0.010511882998171846,564.0,3.879432624113475,56.4,8.45
1994,"Lewistown, MT",5942.0,1.26,15.2,43.4,40612.0,7.74,3005.0,9.19,116300.0,11.8,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,952.0,1.68,98.9,0.0,1.0,,2870.0,2.070383275261324,62.8,9.94
1995,"Libby, MT",2664.0,-0.374,14.9,50.0,26049.0,7.33,834.0,-1.53,103200.0,8.18,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1270.0,1.95,99.1,0.0,1.0,,1110.0,2.4,52.2,8.01
1996,"Lincoln, MT",748.0,-4.1,22.1,52.5,35179.0,10.0,354.0,-0.562,166600.0,1.28,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1126.0,1.34,100.0,0.0,1.0,,376.0,1.9893617021276595,81.1,13.5
1997,"Livingston, MT",7294.0,1.17,15.3,39.7,38807.0,-3.84,3875.0,1.15,196800.0,8.01,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,841.0,1.86,98.7,0.0,1.0,,3570.0,2.0431372549019606,66.3,19.4
1998,"Malta, MT",2000.0,10.7,13.6,49.8,37708.0,35.1,793.0,3.66,120200.0,-1.56,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,4169.0,1.2,100.0,0.0,1.0,,907.0,2.205071664829107,71.6,12.6
1999,"Manhattan, MT",1342.0,3.23,7.08,45.5,61400.0,7.12,744.0,5.38,224800.0,1.95,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1275.0,0.6709999999999999,100.0,0.0,1.0,,592.0,2.266891891891892,72.0,19.1
2000,"Marion, MT",904.0,2.03,22.3,44.4,53611.0,4.32,377.0,4.14,245800.0,0.45,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1317.0,3.87,96.5,0.0,1.0,,326.0,2.773006134969325,86.8,34.8
2001,"Medicine Lake, MT",291.0,10.2,3.09,36.5,52750.0,-5.17,151.0,15.3,145000.0,-4.54,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1844.0,2.41,99.3,0.0,1.0,,141.0,2.0638297872340425,75.2,26.3
2002,"Miles City, MT",8610.0,-0.6579999999999999,12.2,39.3,51503.0,8.7,4564.0,1.38,144600.0,11.1,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1348.0,0.9990000000000001,99.8,126.0,0.5949367088607594,0.014634146341463415,3600.0,2.3916666666666666,68.1,10.8
2003,"Opheim, MT",61.0,-17.6,1.64,55.8,34583.0,1.22,29.0,-25.6,62100.0,83.7,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1532.0,6.56,96.7,0.0,1.0,,41.0,1.4878048780487805,70.7,25.1
2004,"Park City, MT",976.0,3.39,4.51,39.7,64323.0,5.1,468.0,-1.27,169300.0,-2.87,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,4743.0,0.102,100.0,0.0,1.0,,353.0,2.764872521246459,74.8,23.1
2005,"Philipsburg, MT",684.0,8.92,9.45,49.9,39952.0,0.754,278.0,20.9,141700.0,-11.9,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,3240.0,2.78,97.2,0.0,1.0,,301.0,2.272425249169435,76.4,19.0
2006,"Plentywood, MT",1846.0,-1.86,12.8,43.6,49375.0,4.98,972.0,2.1,165400.0,-0.958,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1844.0,2.11,99.1,0.0,1.0,,860.0,2.146511627906977,76.2,8.95
2007,"Polson, MT",4702.0,0.599,16.7,35.7,33023.0,0.0303,1870.0,-0.267,174600.0,-4.28,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1403.0,3.53,98.2,0.0,1.0,,2000.0,2.351,61.2,12.9
2008,"Poplar, MT",875.0,10.6,28.3,29.5,32750.0,5.65,333.0,22.4,80000.0,-0.7440000000000001,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,3825.0,1.49,98.7,0.0,1.0,,297.0,2.9461279461279464,44.4,8.05
2009,"Red Lodge, MT",2349.0,0.902,16.3,46.9,46786.0,11.1,1284.0,8.26,224700.0,-1.4,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,2082.0,1.36,99.7,0.0,1.0,,1060.0,2.2160377358490564,68.4,14.8
2010,"Ronan, MT",1887.0,-1.67,30.9,39.1,35046.0,8.74,741.0,-3.14,124200.0,2.14,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1403.0,1.59,98.7,0.0,1.0,,777.0,2.4285714285714284,56.6,12.5
2011,"Roundup, MT",1813.0,-0.603,20.0,46.2,28431.0,-7.12,692.0,-4.29,84800.0,2.05,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,0.0,3.25,98.5,0.0,1.0,,810.0,2.238271604938272,57.7,17.2
2012,"Roy, MT",124.0,1.64,10.5,61.5,47500.0,15.2,78.0,-3.7,208300.0,49.2,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,952.0,0.8059999999999999,99.2,0.0,1.0,,68.0,1.8235294117647056,76.5,15.5
2013,"Ryegate, MT",193.0,2.12,7.77,56.1,51719.0,3.44,69.0,-10.4,88800.0,2.42,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,827.0,1.55,100.0,0.0,1.0,,83.0,2.3253012048192767,67.5,37.2
2014,"Savage, MT",375.0,4.46,12.1,39.8,63500.0,42.6,190.0,15.9,114500.0,3.43,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,2990.0,3.2,100.0,0.0,1.0,,132.0,2.8409090909090913,62.1,17.7
2015,"Scobey, MT",1268.0,7.91,6.05,44.3,53594.0,9.53,634.0,7.28,119200.0,2.76,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,880.0,3.47,99.4,0.0,1.0,,640.0,1.98125,75.0,10.7
2016,"Seeley Lake, MT",897.0,-4.17,12.2,55.8,45938.0,6.04,428.0,29.7,185500.0,-1.33,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1067.0,3.23,99.1,0.0,1.0,,518.0,1.7316602316602316,80.9,13.4
2017,"Shelby, MT",3194.0,1.08,15.2,40.0,39868.0,-12.0,1215.0,-3.11,136900.0,0.0731,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,2544.0,1.6,99.9,0.0,1.0,,1150.0,2.777391304347826,55.4,14.1
2018,"Sheridan, MT",747.0,0.81,5.51,55.1,42045.0,7.26,333.0,9.18,160700.0,1.39,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1319.0,3.88,96.8,0.0,1.0,,310.0,2.4096774193548387,77.4,13.8
2019,"Sidney, MT",6491.0,1.31,5.16,35.1,59958.0,1.4,3509.0,-0.7070000000000001,209000.0,15.9,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,2990.0,2.91,97.9,0.0,1.0,,2610.0,2.486973180076628,55.4,14.1
2020,"Stevensville, MT",2020.0,0.198,16.5,35.6,34282.0,6.73,874.0,8.84,160800.0,0.43700000000000006,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1532.0,0.297,100.0,0.0,1.0,,855.0,2.3625730994152048,52.4,22.3
2021,"Sunburst, MT",328.0,15.9,2.74,44.2,84643.0,18.8,185.0,26.7,92500.0,-2.63,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,2544.0,7.01,95.1,0.0,1.0,,124.0,2.6451612903225805,89.5,14.6
2022,"Superior, MT",833.0,28.0,14.7,50.6,30625.0,50.4,371.0,60.6,95400.0,-18.8,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1417.0,1.32,100.0,0.0,1.0,,360.0,2.313888888888889,64.2,15.5
2023,"Terry, MT",795.0,-6.69,10.9,45.8,57639.0,25.5,338.0,17.0,77300.0,14.9,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,0.0,0.126,99.9,0.0,1.0,,310.0,2.5645161290322585,93.2,8.73
2024,"Townsend, MT",2000.0,3.04,9.25,45.1,49012.0,1.84,875.0,8.29,141200.0,-0.982,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,2844.0,1.75,99.4,0.0,1.0,,800.0,2.5,78.8,24.7
2025,"Trout Creek, MT",173.0,-9.42,25.4,60.5,28523.0,0.72,46.0,-14.8,173100.0,25.9,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1417.0,5.2,100.0,0.0,1.0,,95.0,1.8210526315789477,65.3,18.2
2026,"Troy, MT",764.0,9.3,29.5,59.5,26513.0,3.4,230.0,-10.2,129400.0,-6.97,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1270.0,1.05,99.3,0.0,1.0,,409.0,1.8679706601466992,68.7,9.84
2027,"Valier, MT",449.0,-16.4,14.3,48.2,32500.0,-15.0,170.0,-20.2,104200.0,-1.42,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,2061.0,1.34,99.3,0.0,1.0,,218.0,2.059633027522936,85.3,19.5
2028,"Virginia City, MT",192.0,-8.13,30.5,58.1,31875.0,-16.4,87.0,-6.45,196600.0,0.924,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1319.0,8.85,95.3,0.0,1.0,,84.0,2.2857142857142856,84.5,11.4
2029,"West Glacier, MT",185.0,-15.9,7.82,48.6,48542.0,2.6,91.0,-23.5,322700.0,10.1,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1317.0,2.7,98.9,0.0,1.0,,89.0,2.0786516853932584,75.3,8.18
2030,"West Yellowstone, MT",1108.0,-2.72,12.2,43.6,32316.0,0.5660000000000001,665.0,-0.746,243200.0,-0.491,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1275.0,6.14,99.2,0.0,1.0,,602.0,1.840531561461794,37.9,7.31
2031,"White Sulphur Springs, MT",1109.0,11.0,15.7,41.8,34219.0,0.0,448.0,1.82,116000.0,6.72,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,915.0,1.53,99.6,0.0,1.0,,457.0,2.426695842450766,72.9,10.4
2032,"Whitefish, MT",7070.0,3.08,10.4,44.3,49870.0,-2.69,3955.0,7.56,326100.0,4.55,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,1317.0,1.29,99.2,0.0,1.0,,3300.0,2.1424242424242426,57.9,15.7
2033,"Wibaux, MT",485.0,-12.0,15.2,55.8,41250.0,6.8,249.0,-5.68,77900.0,0.907,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,0.0,6.39,95.7,0.0,1.0,,238.0,2.0378151260504196,76.1,16.4
2034,"Wilsall, MT",307.0,-2.54,1.95,40.3,62143.0,15.6,156.0,20.9,125000.0,11.1,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,841.0,3.26,96.7,0.0,1.0,,128.0,2.3984375,75.0,23.2
2035,"Wolf Point, MT",2792.0,-0.321,19.1,31.2,43512.0,13.3,1140.0,1.15,107100.0,11.4,56921.0,39968.0,1.4241643314651722,0.465,0.6493506493506499,3825.0,1.76,99.1,0.0,1.0,,833.0,3.3517406962785112,65.3,9.57
2036,"Ainsworth, NE",1731.0,-0.28800000000000003,17.5,47.4,40781.0,10.8,872.0,-0.457,72100.0,2.41,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,2946.0,0.924,100.0,0.0,1.0,,898.0,1.9276169265033407,69.0,8.9
2037,"Albion, NE",1561.0,0.515,6.28,49.0,50368.0,12.5,705.0,1.88,112700.0,5.03,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,664.0,0.897,99.6,0.0,1.0,,705.0,2.2141843971631205,71.3,10.8
2038,"Arnold, NE",673.0,9.79,10.5,47.1,48906.0,6.53,336.0,9.09,74800.0,-8.11,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,1351.0,0.446,99.9,0.0,1.0,,321.0,2.0965732087227416,76.0,20.1
2039,"Ashland, NE",2430.0,-1.02,12.5,41.1,57000.0,1.45,1293.0,0.233,139200.0,12.6,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,2335.0,2.47,99.2,0.0,1.0,,960.0,2.53125,64.9,23.2
2040,"Atkinson, NE",1463.0,4.87,9.28,40.1,50189.0,16.5,728.0,3.41,87700.0,14.8,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,859.0,1.5,99.0,0.0,1.0,,619.0,2.3634894991922457,77.9,11.9
2041,"Auburn, NE",3336.0,-0.7440000000000001,11.7,37.8,55027.0,6.35,1475.0,-3.72,97500.0,-12.6,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,1409.0,1.02,100.0,0.0,1.0,,1370.0,2.4350364963503655,63.2,18.8
2042,"Aurora, NE",4469.0,0.22399999999999998,7.52,41.7,59898.0,2.27,2317.0,3.39,130500.0,18.3,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,1149.0,0.985,99.6,0.0,1.0,,1890.0,2.3645502645502647,77.3,13.1
2043,"Beatrice, NE",12309.0,-0.397,10.1,44.9,44134.0,7.11,6406.0,3.91,98800.0,1.54,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,1369.0,2.22,99.2,0.0,1.0,,5600.0,2.198035714285714,58.7,14.9
2044,"Beaver City, NE",527.0,-11.4,13.7,47.5,40268.0,2.85,237.0,-13.2,46100.0,11.9,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,1621.0,1.9,99.2,0.0,1.0,,263.0,2.003802281368821,81.4,13.1
2045,"Benkelman, NE",973.0,12.7,13.4,44.8,41029.0,4.3,449.0,11.4,67800.0,9.53,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,1799.0,2.16,97.8,0.0,1.0,,464.0,2.096982758620689,69.6,8.1
2046,"Big Springs, NE",522.0,4.19,10.9,38.7,49875.0,3.83,265.0,3.92,70000.0,-0.42700000000000005,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,0.0,5.17,95.8,0.0,1.0,,223.0,2.3408071748878925,72.6,20.2
2047,"Blair, NE",8011.0,0.05,16.0,38.9,44855.0,-6.51,3657.0,-6.59,143000.0,0.07,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,2025.0,2.13,97.9,0.0,1.0,,3350.0,2.3913432835820894,62.8,15.0
2048,"Broadwater, NE",189.0,16.0,12.7,43.6,32292.0,3.33,91.0,19.7,21900.0,11.7,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,4854.0,5.29,96.3,0.0,1.0,,77.0,2.4545454545454546,68.8,23.3
2049,"Broken Bow, NE",3516.0,0.114,13.7,37.3,43511.0,0.823,1911.0,-1.04,90100.0,3.92,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,1351.0,4.15,97.8,0.0,1.0,,1640.0,2.1439024390243904,60.9,9.6
2050,"Brownville, NE",107.0,7.0,14.0,63.3,42917.0,2.49,48.0,6.67,78500.0,6.66,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,1409.0,6.54,100.0,0.0,1.0,,61.0,1.7540983606557377,93.4,27.0
2051,"Burwell, NE",1282.0,-1.08,7.89,50.1,41786.0,1.3,625.0,-5.3,68900.0,-0.863,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,2028.0,0.858,100.0,0.0,1.0,,584.0,2.1952054794520546,74.7,9.57
2052,"Cambridge, NE",1206.0,4.6,5.44,49.3,46029.0,8.16,583.0,8.57,73400.0,-4.55,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,1621.0,0.166,100.0,0.0,1.0,,576.0,2.09375,67.9,8.79
2053,"Central City, NE",2903.0,0.38,11.0,44.7,48929.0,20.4,1514.0,-5.96,76600.0,-1.54,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,2596.0,1.58,98.4,0.0,1.0,,1210.0,2.399173553719008,65.2,19.7
2054,"Chadron, NE",5704.0,-1.52,15.1,27.9,44773.0,12.7,3105.0,-1.58,117500.0,2.35,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,1509.0,3.72,96.7,598.0,0.7333333333333333,0.10483870967741936,2180.0,2.61651376146789,51.6,11.4
2055,"Chappell, NE",895.0,-5.49,11.6,47.3,50000.0,-0.20800000000000002,474.0,-7.06,78200.0,3.99,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,0.0,0.894,100.0,0.0,1.0,,394.0,2.271573604060914,72.6,19.2
2056,"Clarkson, NE",708.0,-4.71,11.9,51.0,40000.0,-1.89,330.0,-4.9,60700.0,-0.49200000000000005,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,10520.0,0.706,99.3,0.0,1.0,,318.0,2.2264150943396226,82.1,18.6
2057,"Clay Center, NE",801.0,3.62,9.53,42.1,55568.0,5.01,488.0,3.83,77000.0,6.8,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,3154.0,1.87,99.1,0.0,1.0,,371.0,2.1590296495956878,74.4,22.8
2058,"Columbus, NE",22834.0,0.732,9.11,36.6,54822.0,1.79,12361.0,3.27,132000.0,4.18,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,1493.0,11.0,92.8,0.0,1.0,,9220.0,2.4765726681127984,66.0,12.0
2059,"Crawford, NE",1070.0,5.31,14.0,52.3,36316.0,6.23,464.0,-6.64,62200.0,2.64,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,1509.0,2.24,98.6,0.0,1.0,,502.0,2.1314741035856573,77.3,13.3
2060,"Creighton, NE",1225.0,0.32799999999999996,7.63,43.4,46397.0,4.3,659.0,2.01,72100.0,4.8,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,1709.0,0.735,100.0,0.0,1.0,,543.0,2.255985267034991,79.4,14.6
2061,"Crete, NE",7079.0,-0.141,18.0,32.5,44051.0,-0.58,3322.0,0.545,94100.0,-10.7,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,1785.0,22.3,84.7,228.0,0.8842975206611571,0.032207938974431416,2280.0,3.104824561403509,58.9,16.0
2062,"Crofton, NE",859.0,6.71,9.2,38.7,48250.0,-5.08,475.0,8.94,92200.0,2.79,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,1709.0,0.5820000000000001,99.4,0.0,1.0,,368.0,2.3342391304347827,69.0,18.7
2063,"Curtis, NE",792.0,-4.58,14.0,32.8,43068.0,-0.465,382.0,-7.73,76700.0,6.09,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,0.0,2.53,98.9,127.0,0.6710526315789473,0.16035353535353536,317.0,2.498422712933754,68.1,15.4
2064,"David City, NE",2834.0,-0.9440000000000001,9.69,41.8,50083.0,9.07,1437.0,-0.485,106500.0,2.01,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,1159.0,2.79,97.7,0.0,1.0,,1210.0,2.3421487603305784,63.8,16.8
2065,"Denton, NE",233.0,1.75,17.7,38.5,62917.0,-1.31,137.0,3.01,116700.0,-0.6809999999999999,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,1425.0,1.72,98.3,0.0,1.0,,93.0,2.505376344086021,68.8,20.2
2066,"Elgin, NE",722.0,13.5,6.37,54.7,50250.0,3.37,347.0,15.7,77700.0,2.91,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,2138.0,0.97,100.0,0.0,1.0,,350.0,2.0628571428571427,83.4,13.0
2067,"Ericson, NE",148.0,8.82,2.7,61.2,44688.0,7.61,66.0,13.8,53600.0,-3.77,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,0.0,4.05,95.9,0.0,1.0,,66.0,2.2424242424242418,78.8,16.1
2068,"Eustis, NE",516.0,8.4,8.72,37.4,59219.0,1.34,250.0,10.6,83300.0,1.59,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,0.0,0.38799999999999996,99.8,0.0,1.0,,203.0,2.541871921182266,82.3,15.0
2069,"Ewing, NE",490.0,14.5,11.6,32.4,45865.0,35.2,216.0,18.0,52900.0,-2.4,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,859.0,0.612,99.6,0.0,1.0,,203.0,2.413793103448276,80.8,15.8
2070,"Fairbury, NE",3765.0,-1.34,10.7,43.8,39194.0,2.8,1900.0,2.81,59900.0,-0.828,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,1453.0,2.31,98.5,0.0,1.0,,1770.0,2.1271186440677967,64.0,14.0
2071,"Fairmont, NE",644.0,-1.08,9.56,44.0,55909.0,20.1,322.0,2.22,55900.0,1.64,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,1124.0,1.71,100.0,0.0,1.0,,258.0,2.496124031007752,77.1,15.5
2072,"Falls City, NE",4185.0,-0.9470000000000001,22.4,41.0,44482.0,6.88,1997.0,0.35200000000000004,69800.0,-3.99,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,4047.0,0.45399999999999996,99.5,0.0,1.0,,1910.0,2.19109947643979,77.6,16.2
2073,"Franklin, NE",1045.0,-1.51,12.1,45.2,47500.0,10.4,560.0,1.08,58300.0,13.9,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,1492.0,0.67,99.3,0.0,1.0,,446.0,2.3430493273542603,75.8,11.0
2074,"Fremont, NE",26356.0,-0.355,14.5,37.0,50007.0,4.06,13166.0,-0.6709999999999999,120500.0,3.43,58849.0,42865.0,1.3728916365333022,0.446,-0.22371364653243864,1748.0,8.3,92.9,316.0,0.7752808988764045,0.01198967976931249,10600.0,2.4864150943396233,58.3,16.6
